coin,fundingRate,premium,time
HYPE,1.25e-05,-3.09989e-05,1747864800019
HYPE,2.68723e-05,0.0007149785,1747868400003
HYPE,6.55821e-05,0.0010246572,1747872000023
HYPE,7.67632e-05,0.0011141054,1747875600020
HYPE,8.99721e-05,0.0012197766,1747879200012
HYPE,8.7245e-05,0.00119796,1747882800055
HYPE,1.25e-05,0.0004194573,1747886400039
HYPE,1.25e-05,0.0001532588,1747890000098
HYPE,1.63382e-05,0.0006307059,1747893600006
HYPE,0.000123384,0.001487072,1747897200111
HYPE,8.01044e-05,0.0011408348,1747900800041
HYPE,1.25e-05,0.0003925004,1747904400041
HYPE,0.0001060618,0.0013484945,1747908000043
HYPE,1.25e-05,0.0005320269,1747911600072
HYPE,6.94067e-05,0.0010552536,1747915200047
HYPE,9.69715e-05,0.0012757718,1747918800064
HYPE,2.10514e-05,0.0006684113,1747922400016
HYPE,1.25e-05,0.0001751931,1747926000004
HYPE,0.0001959654,0.0020677233,1747929600025
HYPE,0.0001696644,0.0018573153,1747933200046
HYPE,0.0002325984,0.002360787,1747936800102
HYPE,0.0002321711,0.002357369,1747940400033
HYPE,0.000196876,0.0020750084,1747944000069
HYPE,0.0002461322,0.0024690574,1747947600046
HYPE,0.0001817528,0.001954022,1747951200036
HYPE,0.0001149906,0.0014199246,1747954800021
HYPE,0.0001003747,0.0013029976,1747958400026
HYPE,5.53442e-05,0.0009427536,1747962000062
HYPE,0.0003002945,0.0029023558,1747965600066
HYPE,0.0003343843,0.003175074,1747969200008
HYPE,0.0002362184,0.0023897472,1747972800002
HYPE,0.0002696677,0.0026573412,1747976400051
HYPE,0.0001652484,0.0018219873,1747980000100
HYPE,8.70609e-05,0.0011964871,1747983600023
HYPE,5.25655e-05,0.0009205237,1747987200035
HYPE,5.81877e-05,0.0009655015,1747990800088
HYPE,0.0001059113,0.0013472906,1747994400119
HYPE,4.91064e-05,0.000892851,1747998000057
HYPE,2.36711e-05,0.0006893692,1748001600048
HYPE,0.0003514938,0.0033119504,1748005200067
HYPE,0.0001010724,0.0013085793,1748008800040
HYPE,1.25e-05,0.0005901335,1748012400007
HYPE,2.87668e-05,0.0007301347,1748016000070
HYPE,5.46968e-05,0.000937574,1748019600048
HYPE,0.0001129741,0.0014037927,1748023200053
HYPE,4.3461e-05,0.000847688,1748026800028
HYPE,1.25e-05,0.0005600354,1748030400063
HYPE,1.25e-05,0.0002168469,1748034000004
HYPE,2.73603e-05,0.0007188827,1748037600091
HYPE,7.50501e-05,0.0011004011,1748041200174
HYPE,1.25e-05,0.0003961739,1748044800003
HYPE,4.27612e-05,0.0008420893,1748048400023
HYPE,0.0001513846,0.0017110771,1748052000070
HYPE,0.0001130024,0.0014040189,1748055600023
HYPE,8.72273e-05,0.0011978184,1748059200069
HYPE,1.25e-05,0.0005851312,1748062800006
HYPE,1.25e-05,0.0003905396,1748066400107
HYPE,8.99101e-05,0.0012192806,1748070000090
HYPE,8.07028e-05,0.0011456222,1748073600037
HYPE,1.25e-05,-0.0001300258,1748077200014
HYPE,1.25e-05,-0.0001068735,1748080800106
HYPE,1.25e-05,0.0002157653,1748084400016
HYPE,1.25e-05,-0.0001442647,1748088000045
HYPE,1.25e-05,0.0004590425,1748091600025
HYPE,2.48566e-05,0.0006988524,1748095200037
HYPE,1.25e-05,0.0004486767,1748098800067
HYPE,1.25e-05,0.0005722138,1748102400014
HYPE,1.25e-05,-1.06712e-05,1748106000057
HYPE,5.30135e-05,0.0009241079,1748109600013
HYPE,1.25e-05,0.0005505383,1748113200008
HYPE,4.83443e-05,0.0008867548,1748116800045
HYPE,0.0001867844,0.001994275,1748120400067
HYPE,0.0001130841,0.0014046726,1748124000041
HYPE,0.0001331488,0.0015651904,1748127600017
HYPE,7.9998e-05,0.0011399843,1748131200079
HYPE,1.25e-05,0.0005452375,1748134800053
HYPE,0.0001359801,0.0015878407,1748138400132
HYPE,3.03133e-05,0.0007425064,1748142000038
HYPE,0.0001307109,0.0015456875,1748145600039
HYPE,0.0001106258,0.0013850064,1748149200038
HYPE,1.25e-05,0.0005541791,1748152800032
HYPE,1.25e-05,0.0004596528,1748156400011
HYPE,1.25e-05,0.0003002676,1748160000004
HYPE,1.25e-05,0.0002343423,1748163600034
HYPE,1.25e-05,0.0001128295,1748167200089
HYPE,1.25e-05,-0.0003227212,1748170800038
HYPE,1.25e-05,-0.000339208,1748174400062
HYPE,6.46673e-05,0.0010173382,1748178000041
HYPE,7.78747e-05,0.0011229975,1748181600044
HYPE,4.78917e-05,0.0008831335,1748185200050
HYPE,3.69258e-05,0.0007954061,1748188800017
HYPE,2.47551e-05,0.0006980406,1748192400017
HYPE,3.60697e-05,0.0007885578,1748196000003
HYPE,4.83933e-05,0.000887146,1748199600026
HYPE,8.21318e-05,0.0011570542,1748203200121
HYPE,7.75643e-05,0.0011205144,1748206800009
HYPE,1.25e-05,0.000468709,1748210400008
HYPE,6.1671e-05,0.0009933683,1748214000018
HYPE,1.25e-05,0.0005523009,1748217600069
HYPE,6.94005e-05,0.0010552041,1748221200034
HYPE,9.15887e-05,0.0012327095,1748224800026
HYPE,4.06014e-05,0.0008248113,1748228400038
HYPE,0.0001738343,0.0018906747,1748232000113
HYPE,2.37011e-05,0.0006896091,1748235600062
HYPE,2.76469e-05,0.0007211755,1748239200004
HYPE,8.77325e-05,0.0012018599,1748242800020
HYPE,6.69602e-05,0.0010356814,1748246400022
HYPE,1.25e-05,0.0005613073,1748250000048
HYPE,0.0001865068,0.0019920546,1748253600013
HYPE,3.69935e-05,0.0007959481,1748257200079
HYPE,4.51895e-05,0.0008615161,1748260800052
HYPE,7.51128e-05,0.0011009021,1748264400046
HYPE,1.25e-05,0.0004760221,1748268000002
HYPE,0.000116819,0.0014345517,1748271600048
HYPE,0.0001066258,0.0013530061,1748275200057
HYPE,1.25e-05,0.0005913201,1748278800036
HYPE,0.0001090919,0.0013727356,1748282400034
HYPE,6.36089e-05,0.001008871,1748286000184
HYPE,5.11922e-05,0.0009095379,1748289600078
HYPE,5.37122e-05,0.0009296976,1748293200039
HYPE,6.91902e-05,0.0010535215,1748296800028
HYPE,9.20758e-05,0.001236606,1748300400077
HYPE,0.0001285035,0.0015280281,1748304000087
HYPE,9.60917e-05,0.0012687338,1748307600084
HYPE,1.25e-05,0.0005916505,1748311200001
HYPE,3.56523e-05,0.0007852187,1748314800011
HYPE,4.22558e-05,0.000838046,1748318400006
HYPE,2.58271e-05,0.0007066166,1748322000054
HYPE,1.25e-05,0.0003918616,1748325600125
HYPE,3.97868e-05,0.0008182944,1748329200059
HYPE,1.25e-05,0.0004393734,1748332800121
HYPE,5.01883e-05,0.0009015061,1748336400022
HYPE,1.98659e-05,0.0006589272,1748340000074
HYPE,8.06058e-05,0.0011448466,1748343600024
HYPE,0.0001125844,0.0014006754,1748347200023
HYPE,1.25e-05,0.0005411636,1748350800055
HYPE,1.25e-05,0.0003184433,1748354400020
HYPE,6.47923e-05,0.0010183384,1748358000020
HYPE,2.92505e-05,0.0007340037,1748361600051
HYPE,6.48543e-05,0.0010188344,1748365200041
HYPE,1.25e-05,0.0004117563,1748368800046
HYPE,1.29615e-05,0.0006036918,1748372400086
HYPE,4.2358e-05,0.0008388639,1748376000018
HYPE,2.60611e-05,0.000708489,1748379600043
HYPE,2.38954e-05,0.0006911633,1748383200011
HYPE,1.25e-05,0.0005753533,1748386800039
HYPE,4.73147e-05,0.0008785178,1748390400112
HYPE,9.4828e-05,0.0012586237,1748394000014
HYPE,3.5884e-05,0.0007870724,1748397600045
HYPE,4.03508e-05,0.0008228064,1748401200058
HYPE,8.96063e-05,0.0012168507,1748404800006
HYPE,0.0001025668,0.0013205346,1748408400074
HYPE,3.24301e-05,0.0007594411,1748412000049
HYPE,2.76216e-05,0.0007209728,1748415600050
HYPE,3.0527e-05,0.0007442161,1748419200014
HYPE,3.44826e-05,0.0007758604,1748422800091
HYPE,4.71173e-05,0.0008769385,1748426400183
HYPE,1.92781e-05,0.000654225,1748430000075
HYPE,1.48148e-05,0.000618518,1748433600089
HYPE,7.45138e-05,0.00109611,1748437200090
HYPE,6.01333e-05,0.000981066,1748440800005
HYPE,6.67298e-05,0.0010338384,1748444400044
HYPE,3.41514e-05,0.0007732112,1748448000020
HYPE,3.54331e-05,0.000783465,1748451600033
HYPE,1.25e-05,0.0004635516,1748455200055
HYPE,2.30209e-05,0.0006841672,1748458800046
HYPE,1.25e-05,0.0002262864,1748462400096
HYPE,4.10715e-05,0.0008285721,1748466000153
HYPE,7.56697e-05,0.0011053574,1748469600008
HYPE,7.81906e-05,0.0011255249,1748473200054
HYPE,6.17703e-05,0.0009941625,1748476800026
HYPE,1.25e-05,0.0003553923,1748480400033
HYPE,1.62161e-05,0.0006297288,1748484000003
HYPE,6.32761e-05,0.0010062088,1748487600067
HYPE,1.25e-05,0.0003359665,1748491200048
HYPE,1.25e-05,0.0001552713,1748494800008
HYPE,1.25e-05,0.0005033288,1748498400062
HYPE,1.25e-05,0.0005773705,1748502000047
HYPE,1.25e-05,0.0005553787,1748505600009
HYPE,1.25e-05,-5.1607e-05,1748509200005
HYPE,1.25e-05,-3.8131e-06,1748512800053
HYPE,1.25e-05,0.0002253383,1748516400051
HYPE,1.25e-05,1.71802e-05,1748520000053
HYPE,1.25e-05,6.009e-06,1748523600053
HYPE,1.25e-05,0.0001596909,1748527200036
HYPE,1.25e-05,-0.000115181,1748530800014
HYPE,1.25e-05,0.000527256,1748534400025
HYPE,2.93682e-05,0.0007349457,1748538000034
HYPE,5.16962e-05,0.0009135696,1748541600040
HYPE,1.25e-05,0.0004482399,1748545200031
HYPE,5.88733e-05,0.0009709868,1748548800009
HYPE,4.28494e-05,0.000842795,1748552400030
HYPE,2.0771e-05,0.0006661679,1748556000127
HYPE,1.25e-05,0.000280302,1748559600016
HYPE,3.77282e-05,0.0008018256,1748563200037
HYPE,9.98007e-05,0.0012984053,1748566800049
HYPE,2.315e-05,0.0006851996,1748570400039
HYPE,1.25e-05,0.000504502,1748574000039
HYPE,1.25e-05,0.0001118032,1748577600047
HYPE,1.25e-05,-1.98565e-05,1748581200044
HYPE,1.25e-05,0.0003641349,1748584800067
HYPE,1.25e-05,0.0003454219,1748588400022
HYPE,1.25e-05,0.0005664522,1748592000000
HYPE,1.25e-05,0.0005422657,1748595600024
HYPE,1.25e-05,5.8688e-05,1748599200043
HYPE,1.25e-05,0.0002057576,1748602800016
HYPE,1.25e-05,-2.92348e-05,1748606400033
HYPE,4.6479e-05,0.0008718322,1748610000062
HYPE,2.85717e-05,0.0007285738,1748613600061
HYPE,7.63444e-05,0.0011107553,1748617200055
HYPE,7.77374e-05,0.0011218988,1748620800012
HYPE,8.16786e-05,0.0011534288,1748624400002
HYPE,0.0001189005,0.001451204,1748628000054
HYPE,1.25e-05,0.0003714381,1748631600061
HYPE,1.25e-05,1.83243e-05,1748635200010
HYPE,1.25e-05,0.000162129,1748638800019
HYPE,6.88992e-05,0.0010511934,1748642400048
HYPE,1.25e-05,0.0002114189,1748646000180
HYPE,4.01164e-05,0.0008209311,1748649600016
HYPE,1.96144e-05,0.0006569151,1748653200074
HYPE,5.94454e-05,0.0009755636,1748656800014
HYPE,1.25e-05,0.0005894419,1748660400017
HYPE,1.25e-05,0.0005890519,1748664000080
HYPE,1.25e-05,0.0005143547,1748667600028
HYPE,1.25e-05,0.0002367151,1748671200064
HYPE,1.25e-05,0.000300109,1748674800049
HYPE,1.25e-05,0.0003298412,1748678400077
HYPE,8.07649e-05,0.0011461188,1748682000052
HYPE,3.59286e-05,0.000787429,1748685600063
HYPE,7.57057e-05,0.0011056452,1748689200039
HYPE,5.31554e-05,0.0009252429,1748692800065
HYPE,1.25e-05,0.0005171531,1748696400035
HYPE,1.25e-05,0.0005703181,1748700000046
HYPE,1.25e-05,0.0002086764,1748703600010
HYPE,1.25e-05,0.0001887644,1748707200045
HYPE,1.25e-05,7.32933e-05,1748710800088
HYPE,1.25e-05,-4.73551e-05,1748714400045
HYPE,1.25e-05,0.0004291917,1748718000009
HYPE,1.25e-05,0.0004420886,1748721600027
HYPE,1.25e-05,5.41345e-05,1748725200015
HYPE,4.52818e-05,0.0008622543,1748728800046
HYPE,1.78554e-05,0.0006428435,1748732400018
HYPE,1.25e-05,0.000208805,1748736000078
HYPE,1.25e-05,0.0002159677,1748739600019
HYPE,1.25e-05,4.75276e-05,1748743200109
HYPE,1.25e-05,0.000226609,1748746800048
HYPE,1.25e-05,0.0002833858,1748750400103
HYPE,3.07187e-05,0.0007457497,1748754000059
HYPE,3.68069e-05,0.0007944553,1748757600133
HYPE,1.25e-05,0.0002478021,1748761200003
HYPE,1.25e-05,0.0001852838,1748764800002
HYPE,1.25e-05,0.0001704115,1748768400055
HYPE,1.25e-05,3.70516e-05,1748772000042
HYPE,1.25e-05,0.0003673211,1748775600046
HYPE,1.25e-05,0.0003389872,1748779200025
HYPE,1.25e-05,6.44082e-05,1748782800084
HYPE,1.25e-05,0.0002791164,1748786400010
HYPE,2.43179e-05,0.000694543,1748790000030
HYPE,1.25e-05,0.0003302707,1748793600048
HYPE,1.25e-05,0.000522728,1748797200043
HYPE,1.25e-05,6.25917e-05,1748800800076
HYPE,1.25e-05,-2.10939e-05,1748804400018
HYPE,1.25e-05,0.0003848777,1748808000004
HYPE,1.25e-05,0.0003666281,1748811600005
HYPE,1.40986e-05,0.0006127885,1748815200049
HYPE,1.25e-05,0.0003753356,1748818800037
HYPE,1.25e-05,1.68337e-05,1748822400086
HYPE,1.25e-05,-7.21457e-05,1748826000023
HYPE,1.25e-05,-1.42308e-05,1748829600030
HYPE,1.25e-05,2.90253e-05,1748833200038
HYPE,1.25e-05,0.0001796884,1748836800014
HYPE,2.28299e-05,0.000682639,1748840400028
HYPE,7.83333e-05,0.0011266666,1748844000044
HYPE,4.27378e-05,0.0008419023,1748847600008
HYPE,5.74986e-05,0.0009599884,1748851200040
HYPE,2.93626e-05,0.0007349007,1748854800025
HYPE,1.88118e-05,0.0006504945,1748858400026
HYPE,2.02682e-05,0.0006621454,1748862000037
HYPE,6.41113e-05,0.0010128905,1748865600033
HYPE,2.12617e-05,0.0006700938,1748869200081
HYPE,1.25e-05,9.32315e-05,1748872800062
HYPE,1.25e-05,0.0003889564,1748876400064
HYPE,1.25e-05,8.43397e-05,1748880000096
HYPE,1.25e-05,0.0001793316,1748883600043
HYPE,1.25e-05,0.0001574407,1748887200039
HYPE,6.02918e-05,0.0009823346,1748890800056
HYPE,1.25e-05,0.000261472,1748894400099
HYPE,4.9343e-05,0.0008947436,1748898000035
HYPE,1.25e-05,-4.2672e-06,1748901600136
HYPE,1.25e-05,-2.4613e-05,1748905200002
HYPE,3.72546e-05,0.0007980371,1748908800081
HYPE,1.25e-05,0.0004198197,1748912400009
HYPE,1.25e-05,-5.59381e-05,1748916000006
HYPE,2.82958e-05,0.0007263668,1748919600056
HYPE,4.82258e-05,0.0008858064,1748923200053
HYPE,6.45556e-05,0.0010164446,1748926800040
HYPE,4.91931e-05,0.0008935446,1748930400013
HYPE,5.16822e-05,0.0009134579,1748934000012
HYPE,0.0001033882,0.0013271056,1748937600030
HYPE,3.53621e-05,0.0007828966,1748941200023
HYPE,8.87259e-05,0.0012098068,1748944800007
HYPE,6.54093e-05,0.0010232744,1748948400041
HYPE,2.01733e-05,0.0006613866,1748952000032
HYPE,4.19507e-05,0.0008356054,1748955600033
HYPE,8.49188e-05,0.0011793505,1748959200009
HYPE,5.31441e-05,0.0009251526,1748962800025
HYPE,1.25e-05,0.0005059591,1748966400045
HYPE,1.25e-05,-0.0003441917,1748970000035
HYPE,1.25e-05,-2.88168e-05,1748973600005
HYPE,1.25e-05,0.0002781423,1748977200055
HYPE,1.25e-05,3.4733e-05,1748980800047
HYPE,1.25e-05,-0.0001780732,1748984400022
HYPE,1.25e-05,5.19643e-05,1748988000045
HYPE,1.25e-05,0.0003892216,1748991600057
HYPE,1.25e-05,0.0004700826,1748995200069
HYPE,6.76138e-05,0.0010409102,1748998800018
HYPE,2.52302e-05,0.0007018418,1749002400063
HYPE,1.25e-05,0.0003416339,1749006000013
HYPE,1.25e-05,0.0005672735,1749009600062
HYPE,1.25e-05,0.0001793864,1749013200046
HYPE,1.25e-05,0.0001614523,1749016800082
HYPE,1.25e-05,0.0004876574,1749020400073
HYPE,1.25e-05,-3.58205e-05,1749024000021
HYPE,1.25e-05,0.0002211677,1749027600081
HYPE,1.25e-05,0.0003925467,1749031200065
HYPE,1.25e-05,0.0005412876,1749034800022
HYPE,3.29467e-05,0.0007635734,1749038400002
HYPE,1.25e-05,0.0001409039,1749042000042
HYPE,1.25e-05,0.0002044378,1749045600057
HYPE,1.25e-05,6.08646e-05,1749049200078
HYPE,1.25e-05,0.000250329,1749052800078
HYPE,1.25e-05,-0.0003675339,1749056400038
HYPE,1.25e-05,-0.0003871887,1749060000055
HYPE,1.25e-05,-0.000361928,1749063600060
HYPE,1.25e-05,0.0003321429,1749067200034
HYPE,1.25e-05,0.0002503341,1749070800050
HYPE,1.25e-05,0.0001202826,1749074400054
HYPE,1.25e-05,0.0005538865,1749078000077
HYPE,3.39006e-05,0.0007712048,1749081600030
HYPE,7.75546e-05,0.001120437,1749085200048
HYPE,6.34068e-05,0.0010072541,1749088800041
HYPE,4.73501e-05,0.0008788011,1749092400032
HYPE,2.21098e-05,0.0006768784,1749096000121
HYPE,1.25e-05,0.0005437034,1749099600107
HYPE,5.76353e-05,0.0009610824,1749103200049
HYPE,0.0001007287,0.0013058297,1749106800043
HYPE,7.39107e-05,0.0010912854,1749110400070
HYPE,9.0115e-05,0.0012209202,1749114000114
HYPE,1.25e-05,0.0003603548,1749117600024
HYPE,1.25e-05,0.0002889373,1749121200019
HYPE,1.25e-05,0.0002910997,1749124800051
HYPE,2.62e-05,0.0007096002,1749128400009
HYPE,1.25e-05,0.0005798782,1749132000100
HYPE,6.49006e-05,0.0010192048,1749135600039
HYPE,1.25e-05,0.0002730555,1749139200036
HYPE,1.25e-05,0.0001462811,1749142800020
HYPE,9.71644e-05,0.0012773153,1749146400120
HYPE,5.74886e-05,0.0009599086,1749150000052
HYPE,4.13156e-05,0.0008305245,1749153600081
HYPE,0.0001273118,0.0015184944,1749157200032
HYPE,4.69339e-05,0.0008754714,1749160800004
HYPE,1.25e-05,0.0003908358,1749164400057
HYPE,7.26726e-05,0.0010813811,1749168000006
HYPE,0.0001169287,0.0014354298,1749171600034
HYPE,3.28363e-05,0.0007626907,1749175200029
HYPE,2.90212e-05,0.0007321692,1749178800018
HYPE,9.54486e-05,0.0012635887,1749182400038
HYPE,1.25e-05,0.0004551367,1749186000153
HYPE,1.25e-05,0.0001329264,1749189600050
HYPE,1.25e-05,2.6178e-05,1749193200032
HYPE,1.25e-05,0.0002174938,1749196800093
HYPE,2.17504e-05,0.0006740029,1749200400118
HYPE,1.25e-05,0.0004465962,1749204000014
HYPE,1.48071e-05,0.000618457,1749207600020
HYPE,1.25e-05,0.0003309632,1749211200086
HYPE,1.25e-05,0.000515928,1749214800084
HYPE,1.25e-05,0.0005220055,1749218400000
HYPE,1.25e-05,-0.0001694609,1749222000000
HYPE,1.25e-05,-0.0003222899,1749225600031
HYPE,1.25e-05,-0.000222364,1749229200080
HYPE,1.25e-05,-0.0002692875,1749232800028
HYPE,1.25e-05,-4.57067e-05,1749236400061
HYPE,1.25e-05,-7.824e-07,1749240000067
HYPE,1.25e-05,3.8592e-05,1749243600062
HYPE,1.25e-05,0.000364176,1749247200029
HYPE,4.32037e-05,0.0008456295,1749250800070
HYPE,5.40294e-05,0.0009322354,1749254400049
HYPE,9.85743e-05,0.0012885943,1749258000109
HYPE,2.08854e-05,0.0006670828,1749261600150
HYPE,1.25e-05,0.000525171,1749265200011
HYPE,8.79529e-05,0.0012036233,1749268800007
HYPE,2.27092e-05,0.0006816739,1749272400100
HYPE,3.78572e-05,0.0008028573,1749276000006
HYPE,4.0224e-05,0.0008217917,1749279600001
HYPE,1.25e-05,0.0005735157,1749283200011
HYPE,0.0001003445,0.0013027558,1749286800055
HYPE,0.0001135781,0.001408625,1749290400012
HYPE,7.44531e-05,0.0010956247,1749294000014
HYPE,1.25e-05,0.0004547699,1749297600046
HYPE,4.15655e-05,0.0008325238,1749301200000
HYPE,5.79546e-05,0.0009636366,1749304800037
HYPE,1.25e-05,0.0005036627,1749308400034
HYPE,1.25e-05,0.0004814285,1749312000047
HYPE,9.44593e-05,0.0012556745,1749315600034
HYPE,0.0001217094,0.0014736755,1749319200035
HYPE,1.25e-05,0.0003474362,1749322800020
HYPE,1.25e-05,0.0003547661,1749326400034
HYPE,3.47811e-05,0.0007782489,1749330000023
HYPE,6.19179e-05,0.0009953432,1749333600024
HYPE,8.11534e-05,0.0011492273,1749337200133
HYPE,3.53039e-05,0.0007824311,1749340800068
HYPE,1.25e-05,0.0003521649,1749344400007
HYPE,1.25e-05,0.0003128571,1749348000039
HYPE,1.25e-05,0.0005803613,1749351600042
HYPE,3.90411e-05,0.0008123289,1749355200077
HYPE,1.84715e-05,0.0006477717,1749358800050
HYPE,1.25e-05,0.0004870117,1749362400030
HYPE,1.25e-05,0.000271749,1749366000054
HYPE,1.25e-05,5.9734e-06,1749369600054
HYPE,1.25e-05,-7.7568e-06,1749373200029
HYPE,1.25e-05,-0.0001453193,1749376801094
HYPE,1.25e-05,3.58601e-05,1749380400047
HYPE,1.25e-05,-7.37775e-05,1749384000050
HYPE,1.25e-05,-0.0002087493,1749387600090
HYPE,1.25e-05,-0.0001047007,1749391200034
HYPE,1.25e-05,0.0004151696,1749394800008
HYPE,1.25e-05,0.0005246033,1749398400155
HYPE,2.95976e-05,0.0007367811,1749402000100
HYPE,7.9504e-05,0.001136032,1749405600014
HYPE,5.75811e-05,0.0009606487,1749409200129
HYPE,5.31266e-05,0.0009250126,1749412800076
HYPE,7.81065e-05,0.0011248517,1749416400020
HYPE,8.71827e-05,0.0011974613,1749420000029
HYPE,1.25e-05,0.0003588043,1749423600026
HYPE,1.25e-05,0.0002605736,1749427200057
HYPE,1.25e-05,0.0001030268,1749430800044
HYPE,1.60272e-05,0.0006282179,1749434400044
HYPE,1.25e-05,0.000582636,1749438000080
HYPE,1.25e-05,0.0002096418,1749441600036
HYPE,1.25e-05,1.98138e-05,1749445200013
HYPE,1.25e-05,0.0001935323,1749448800017
HYPE,1.7128e-05,0.0006370238,1749452400028
HYPE,1.25e-05,0.0004625492,1749456000048
HYPE,1.80134e-05,0.0006441074,1749459600009
HYPE,1.25e-05,0.0002159549,1749463200027
HYPE,4.41431e-05,0.0008531446,1749466800064
HYPE,4.22093e-05,0.0008376743,1749470400039
HYPE,1.25e-05,0.0004523561,1749474000049
HYPE,1.25e-05,0.0002422524,1749477600022
HYPE,2.13251e-05,0.0006706005,1749481200045
HYPE,1.50951e-05,0.0006207605,1749484800064
HYPE,6.96011e-05,0.0010568088,1749488400044
HYPE,1.25e-05,0.0004437503,1749492000020
HYPE,1.25e-05,0.0002528113,1749495600008
HYPE,1.25e-05,0.0005484864,1749499200017
HYPE,1.62588e-05,0.0006300701,1749502800047
HYPE,3.98063e-05,0.0008184506,1749506400064
HYPE,9.90623e-05,0.0012924985,1749510000012
HYPE,1.25e-05,0.0001868191,1749513600020
HYPE,1.25e-05,-2.0947e-06,1749517200087
HYPE,1.25e-05,-5.7492e-05,1749520800084
HYPE,1.25e-05,-3.62773e-05,1749524400011
HYPE,1.25e-05,9.37645e-05,1749528000100
HYPE,1.25e-05,0.0004281761,1749531600092
HYPE,1.25e-05,0.0002133122,1749535200045
HYPE,1.25e-05,-1.21828e-05,1749538800034
HYPE,1.25e-05,-1.0831e-05,1749542400005
HYPE,1.25e-05,5.37933e-05,1749546000009
HYPE,0.0002631611,0.0026052886,1749549600100
HYPE,9.25949e-05,0.001240759,1749553200059
HYPE,0.0001134572,0.0014076575,1749556800068
HYPE,7.30173e-05,0.0010841384,1749560400051
HYPE,9.58201e-05,0.0012665605,1749564000059
HYPE,1.25e-05,0.0001449839,1749567600028
HYPE,1.25e-05,0.0003688755,1749571200050
HYPE,1.25e-05,0.0005455797,1749574800088
HYPE,1.60301e-05,0.000628241,1749578400000
HYPE,2.6147e-05,0.0007091759,1749582000048
HYPE,1.43822e-05,0.0006150579,1749585600022
HYPE,9.99744e-05,0.0012997952,1749589200022
HYPE,0.000101424,0.0013113919,1749592800015
HYPE,0.0001446886,0.0016575089,1749596400052
HYPE,0.0001450058,0.0016600462,1749600000023
HYPE,0.0001690007,0.0018520055,1749603600031
HYPE,0.0001653396,0.0018227168,1749607200000
HYPE,5.52034e-05,0.000941627,1749610800029
HYPE,8.44591e-05,0.0011756729,1749614400007
HYPE,2.85531e-05,0.0007284246,1749618000064
HYPE,5.02293e-05,0.000901834,1749621600004
HYPE,1.25e-05,0.0005787851,1749625200104
HYPE,1.25e-05,0.0005482677,1749628800010
HYPE,4.16276e-05,0.0008330206,1749632400000
HYPE,1.25e-05,0.0004769066,1749636000000
HYPE,4.86373e-05,0.0008890983,1749639600025
HYPE,5.21393e-05,0.0009171147,1749643200014
HYPE,5.94193e-05,0.0009753545,1749646800005
HYPE,3.38759e-05,0.0007710073,1749650400039
HYPE,2.00618e-05,0.0006604943,1749654000066
HYPE,9.12609e-05,0.0012300869,1749657600022
HYPE,2.68265e-05,0.0007146122,1749661200025
HYPE,1.25e-05,0.0005467255,1749664800056
HYPE,2.57174e-05,0.0007057394,1749668400046
HYPE,1.25e-05,0.0004853623,1749672000062
HYPE,1.25e-05,0.0001994382,1749675600047
HYPE,1.25e-05,8.5404e-05,1749679200010
HYPE,1.25e-05,0.0005217491,1749682800035
HYPE,1.25e-05,0.0003884009,1749686400029
HYPE,1.25e-05,0.0002508965,1749690000057
HYPE,1.25e-05,0.0002869502,1749693600030
HYPE,1.25e-05,0.0001857052,1749697200050
HYPE,1.25e-05,0.0003931012,1749700800063
HYPE,1.25e-05,0.0004986705,1749704400051
HYPE,3.47711e-05,0.000778169,1749708000026
HYPE,1.25e-05,0.0005491586,1749711600003
HYPE,1.25e-05,0.0002051473,1749715200002
HYPE,2.55302e-05,0.0007042417,1749718800008
HYPE,2.13173e-05,0.0006705387,1749722400077
HYPE,9.7366e-05,0.0012789282,1749726000028
HYPE,6.41794e-05,0.0010134354,1749729600029
HYPE,1.25e-05,0.0005937008,1749733200033
HYPE,1.25e-05,0.000368485,1749736800050
HYPE,2.31238e-05,0.0006849906,1749740400041
HYPE,1.25e-05,0.0003866062,1749744000065
HYPE,1.25e-05,0.0003922587,1749747600050
HYPE,1.25e-05,0.000342068,1749751200038
HYPE,1.25e-05,0.0001375498,1749754800005
HYPE,1.25e-05,0.0003181372,1749758400034
HYPE,2.72652e-05,0.0007181213,1749762000020
HYPE,3.89254e-05,0.0008114035,1749765600002
HYPE,4.9682e-05,0.0008974559,1749769200085
HYPE,6.07131e-05,0.0009857051,1749772800071
HYPE,3.64656e-05,0.0007917249,1749776400021
HYPE,1.92259e-05,0.0006538069,1749780000052
HYPE,1.25e-05,0.0001510866,1749783600055
HYPE,1.25e-05,0.0003777115,1749787200055
HYPE,1.25e-05,0.0002375218,1749790800019
HYPE,1.25e-05,0.0001146753,1749794400076
HYPE,1.25e-05,9.46783e-05,1749798000070
HYPE,1.25e-05,0.0004386001,1749801600018
HYPE,1.25e-05,-0.000215898,1749805200004
HYPE,1.25e-05,-0.0003957305,1749808800049
HYPE,1.25e-05,-0.0003641603,1749812400043
HYPE,1.25e-05,-0.000141191,1749816000027
HYPE,1.25e-05,0.0001113592,1749819600058
HYPE,1.25e-05,0.0002499897,1749823200063
HYPE,1.25e-05,0.0005947556,1749826800029
HYPE,1.25e-05,0.0001946942,1749830400040
HYPE,1.25e-05,-4.70345e-05,1749834000020
